X,Y,OBJECTID,Contract_no,Project_name,Contractor_name,Consultancy_name,Street_name,X_coordinate,Y_coordinate,Ground_Elevation,MH_Code,Different_Codes,Date,DataSource,DateModified,created_user,created_date,last_edited_user,last_edited_date,icon_url
46.6544820255171,24.6494158276575,1,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727137.415","667439.2",623.285,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.653493318841,24.649442285024,2,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727139.14","667339.086",624.333,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.652508979853,24.6494688774751,3,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727140.886","667239.414",626.659,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.651520314878,24.6494941115288,4,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727142.477","667139.306",629,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6485589873729,24.6495719807793,5,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727147.5","666839.452",632.421,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6479112509798,24.6495856223948,6,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727148.224","666773.869",632.801,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6476708384042,24.6495954637974,7,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727149.022","666749.521",632.918,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6466823141732,24.6496226599476,8,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727150.834","666649.425",633.409,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6462192231046,24.6496288804717,9,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727150.961","666602.542",633.78,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6466131618488,24.6499354170926,10,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727185.389","666642.01",633.472,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6466899665767,24.6499423946465,11,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727186.255","666649.775",633.442,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6476804555952,24.6499126576908,12,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727184.164","666750.073",632.783,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6486675546465,24.6498881431206,13,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727182.648","666850.021",632.42,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6493580380747,24.6498690720474,14,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727181.375","666919.938",632.06,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6503455337557,24.6498440094027,15,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727179.8","667019.927",631.256,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6511842554416,24.6498834985528,16,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727185.194","667104.771",629.514,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6512419811637,24.6498587747365,17,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727182.526","667110.647",629.685,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6513389280384,24.6498220536843,18,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727178.577","667120.509",629.644,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6523215354244,24.6497912441687,19,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727176.361","667220.011",627.229,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6533072482969,24.6497645022898,20,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727174.6","667319.822",624.78,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6736797546039,24.6531698683919,21,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727576.737","669377.369",605.127,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6744799972358,24.6537053185785,22,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727637.028","669457.646",604.472,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6748544941615,24.6539668041527,23,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727666.451","669495.199",604.321,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6760149999318,24.6547606203045,24,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727755.803","669611.591",603.208,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6763192783275,24.6550206099005,25,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727784.974","669642.038",602.335,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6764698949796,24.6551641694039,26,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727801.06","669657.089",602.234,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6766408119842,24.6552823836062,27,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727814.364","669674.229",602.065,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6766833003175,24.6549219785839,28,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727774.5","669679.017",602.077,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.676152291638,24.6546204037351,29,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727740.443","669625.677",603.157,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6756443796343,24.6542726298859,30,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727701.298","669574.737",604.024,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6734124872127,24.6526944445825,31,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727523.752","669350.958",604.7,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6731888796651,24.652609579315,32,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727514.077","669328.439",604.757,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6731905615023,24.6526468051444,33,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727518.202","669328.559",604.857,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6731683574986,24.6526701575646,34,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727520.761","669326.28",604.906,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6730821367027,24.6527611185504,35,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727530.729","669317.43",604.796,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6787212302347,24.6562923463953,36,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727928.795","669883.437",601.548,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6788811854985,24.6563279479758,37,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727932.936","669899.579",601.56,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6692343820342,24.6499430846597,38,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727213.88","668931.755",602.666,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6690264047196,24.649909007914,39,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727209.85","668910.749",602.25,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.668647123157,24.6496514241932,40,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727180.855","668872.704",602.012,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6680825282545,24.6494458721368,41,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727157.395","668815.831",601.282,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6674315963123,24.649260083313,42,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727136.018","668750.192",600.589,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6642929170817,24.6491382059375,43,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727118.666","668432.651",600.514,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6618626848253,24.6492420014895,44,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727127.183","668186.518",597.378,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6617367272073,24.649145203781,45,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727116.308","668173.898",606.9,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6613321340864,24.6492162211544,46,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727123.678","668132.849",608.184,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6593595828853,24.6492677661936,47,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727126.973","667933.114",614.957,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6583717771158,24.6492925843124,48,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727128.514","667833.093",618.18,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6573824282061,24.6493188034378,49,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727130.209","667732.914",620.217,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.656396262085,24.6493429584725,50,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727131.68","667633.06",621.647,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6554082881349,24.6493686709251,51,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727133.322","667533.021",622.543,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6544198000782,24.6493951590494,52,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727135.05","667432.929",623.418,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6534317160687,24.6494216272069,53,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727136.777","667332.878",624.538,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6552260208877,24.6496979723793,54,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727169.571","667514.132",622.455,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6556277285318,24.6496863780158,55,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727168.777","667554.809",622.116,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.656275189365,24.6496991702623,56,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727170.984","667620.329",613.599,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6572654600598,24.6496871237203,57,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727170.859","667720.582",610.223,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6581822574424,24.6496152153516,58,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727164.015","667813.478",618.544,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6591733629283,24.6495872108098,59,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727162.125","667913.837",615.397,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6601573469636,24.6495623663451,60,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727160.577","668013.471",612.146,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.6611453837785,24.6495370011365,61,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727158.977","668113.516",608.852,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
46.662132557216,24.6495099054186,62,291,الاشراف علي أعمال صيانة المحاور الرئيسية والطرق السريعة بمدينة الرياض,شركة شبة الجزيرة للمقاولات,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,الامير فيصل بن فهد بن عبدالعزيز,"2727157.185","668213.476",605.457,MH,MH,2023/12/19 00:00:00+00,رفع مساحي,2024/08/12 00:00:00+00,,,ADMIN,2024/08/12 11:27:27+00,./0.png
